cpse_id,material_code,material_description,material_long_text,material_group_code,material_group_description,uom,manufacturer,plant_or_location,unit_price,currency,source_system,created_date,_true_material_id,_variant_style
CPCL,CPC-INS-703191,DIFFERENTIAL PRESSURE TRANSMITTER SS304 DN200 IEC 61508 MFR EMERSON,Application: industrial service. Material: SS304. Size: 200 mm. Standard: IEC 61508. Manufacturer: Emerson.,INS-120,Instrumentation,NOS,Emerson,,262783.59,INR,SAP_ECC,2025-05-10,MAT_02282,vendor_included
CPCL,CPC-VAL-708684,BUTTERFLY VALVE CS DN25 CL300 API 6D,Application: industrial service. Material: CS. Size: 25 mm. Pressure class: 300. Standard: API 6D. Manufacturer: Kirloskar.,VLV-10,Flow Control Valves,NOS,Kirloskar,Manali,,,SAP_MM,2025-08-02,MAT_07775,abbreviated
IOCL,IOC-INS-707441,TEMPERATURE GAUGE ALUMINIUM DN75 IEC 61508,Application: industrial service. Material: Aluminium. Size: 75 mm. Standard: IEC 61508. Manufacturer: Honeywell.,INS-120,Instrumentation,EA,Honeywell,Gujarat,273755.35,INR,SAP_MM,2026-02-21,MAT_06532,abbreviated
IOCL,IOC-GAS-705311,CL150 SS304/GRAPHITE ASME B16.20 DN150 GRAPHITE GASKET,Application: industrial service. Material: SS304/Graphite. Size: 150 mm. Pressure class: 150. Standard: ASME B16.20. ,GSK-50,Sealing & Gasket Materials,PCS,,Panipat,3606.87,INR,CUSTOM_ERP,2023-01-02,MAT_04402,reordered
NTPC,NTP-ALT-003024,"BALL VALVE CS 6"" CL 600 API 6D MFR KSB",Application: industrial service. Material: CS. Size: 150 mm. Pressure class: 600. Standard: API 6D. Manufacturer: KSB.,VLV-10,Flow Control Valves,NOS,KSB,Vijayawada,70759.7,INR,SAP_S4,2023-04-11,MAT_00553,mixed_format
ONGC,OGC-PIP-00353,LTCS PIPE,Application: industrial service. Material: LTCS. Size: 50 mm. Standard: ASTM A106. Manufacturer: ISMT. Schedule: 160.,PIP-20,Piping Materials,MTR,ISMT,Mumbai Offshore,5777.92,INR,SAP_S4,2026-04-16,MAT_00353,partial_description
IOCL,IOC-INS-706154,PRESSURE  TRANSMITTER  ALUMINIUM  DN25  IEC  61508,Application: industrial service. Material: Aluminium. Size: 25 mm. Standard: IEC 61508. Manufacturer: Honeywell.,INS-120,Instrumentation,PCS,Honeywell,Panipat,116464.78,INR,SAP_MM,2025-12-10,MAT_05245,noisy_erp
CPCL,CPC-ALT-004528,MULTISTAGE PUMP CAST IRON/SS 100MM IS 5120 37 KW,Application: industrial service. Material: Cast Iron/SS. Size: 100 mm. Standard: IS 5120. Power Kw: 37.,PMP-60,Pumps & Pump Spares,PCS,KSB,Nagapattinam,957307.69,INR,SAP_MM,2019-04-05,MAT_00589,mixed_format
ONGC,OGC-ALT-005071,LTCS  PIPE  100MM  SCH  40  ASTM  A312 *,Application: industrial service. Material: LTCS. Size: 100 mm. Standard: ASTM A312. Schedule: 40.,PIP-20,Piping Materials,RM,APL Apollo,Mumbai Offshore,6349.29,INR,SAP_ECC,2021-09-28,MAT_00454,vendor_included
SAIL,STL-VAL-00363,BALL VALVE CS CL 150 BS 5351,Application: industrial service. Material: CS. Size: 40 mm. Pressure class: 150. Standard: BS 5351.,VLV-10,Flow Control Valves,NOS,,Durgapur,,,SAP_MM,2025-04-17,MAT_00363,missing_spec
NTPC,NTPCAB00568,XLPE ARMOURED CABLE 2C 25 SQMM COPPER IS 7098,Application: industrial service. Material: Copper. Size: 25 mm. Standard: IS 7098. Cores: 2.,CBL-80,Electrical Cables,MTR,,Dadri,1565.39,INR,CUSTOM_ERP,2024-11-03,MAT_00568,abbreviated
CPCL,CPC-SEA-708372,O-RING SEAL GRAPHITE 60 MM ISO 3069,Application: industrial service. Material: Graphite. Size: 60 mm. Standard: ISO 3069. Manufacturer: Freudenberg.,SEL-110,Mechanical Seals,PCS,Freudenberg,,18389.43,INR,CUSTOM_ERP,2024-05-14,MAT_07463,unit_variation
SAIL,STL-GAS-00346,PTFE GASKET GRAPHITE/PTFE 50MM CL 600 ASME B16.20,Application: industrial service. Material: Graphite/PTFE. Size: 50 mm. Pressure class: 600. Standard: ASME B16.20. Manufacturer: James Walker.,GSK-50,Sealing & Gasket Materials,NOS,James Walker,Bokaro,5057.01,INR,SAP_S4,2018-12-27,MAT_00346,typo_injected
NTPC,NTP-FIL-704887,STRAINER SS316,Application: industrial service. Material: SS316. Size: 150 mm. Standard: ISO 16889. Manufacturer: Parker.,FLT-100,Filtration Materials,PCS,Parker,Vijayawada,29699.41,INR,SAP_MM,2017-12-27,MAT_03978,partial_description
SAIL,STL-ALT-003733,6200 / TAPER ROLLER BRG 80MM ISO 15,Application: industrial service. Material: Chrome Steel. Size: 80 mm. Standard: ISO 15. Bearing Series: 6200.,BRG-40,Rotating Equipment Bearings,PCS,,Durgapur,17001.78,INR,CUSTOM_ERP,2025-06-18,MAT_00281,abbreviation_variation
NTPC,NTP-ALT-003536,AC INDUCTION MOTOR 15KW 960RPM FRAME 80 IS 12615,Application: industrial service. Material: Copper/Aluminium. Size: 80 mm. Standard: IS 12615. Manufacturer: BHEL. Power Kw: 15. Rpm: 960.,MTR-70,Electrical Motors,NOS,BHEL,Vijayawada,223598.12,INR,LEGACY_ERP,2017-04-15,MAT_00375,partial_description
NTPC,NTP-VAL-710362,BALL VALVE DN80 API 598 CL300 SS316,Application: industrial service. Material: SS316. Size: 80 mm. Pressure class: 300. Standard: API 598. Manufacturer: L&T Valves.,VLV-10,Flow Control Valves,NOS,L&T Valves,Korba,146473.26,INR,SAP_MM,2015-03-18,MAT_09453,reordered
SAIL,STL-MOT-709988,SQUIRREL CAGE MOTOR COPPER WOUND 15KW 2900RPM FRAME 100 IS 12615,,MTR-70,Electrical Motors,EA,Crompton,Rourkela,49625.0,INR,SAP_MM,2017-12-02,MAT_09079,unit_variation
SAIL,STL-ALT-004639,GLOBE  VALVE  CS  15MM  CL  600,,VLV-10,Flow Control Valves,PCS,KSB,Bokaro,212409.16,INR,SAP_MM,2021-01-15,MAT_00024,noisy_erp
SAIL,STL-BEA-707263,NU200 ANGULAR CONTACT BEARING BORE 100MM ISO 199,Application: industrial service. Material: Bearing Steel. Size: 100 mm. Standard: ISO 199. Manufacturer: NBC.,BRG-40,Rotating Equipment Bearings,NOS,NBC,Durgapur,71762.12,INR,SAP_MM,2019-01-21,MAT_06354,abbreviation_variation
NTPC,NTP-INS-709651,DIFFERENTIAL PRESSURE TRANSMITTER SS304 DN50 ISA 5.1,,INS-120,Instrumentation,EA,,Singrauli,68632.57,INR,CUSTOM_ERP,2020-12-04,MAT_08742,standard_included
SAIL,STL-FLA-702166,WELD NECK FLANGE CS A105 DN50 CL900 ASME B16.47,,FLG-30,Pipe Flanges & Fittings,PCS,,Bokaro,22814.85,INR,SAP_S4,2016-07-02,MAT_01257,standard_included
SAIL,STL-FLA-710277,LAP JOINT FLANGE / CS A105 DN300 CL900 ASME B16.5,Application: industrial service. Material: CS A105. Size: 300 mm. Pressure class: 900. Standard: ASME B16.5. ,FLG-30,Pipe Flanges & Fittings,EA,Viraj Profiles,Bhilai,38172.77,INR,SAP_MM,2019-07-27,MAT_09368,mixed_format
NTPC,NTP-PIP-704259,ASTM A106 GR.B SS PIPE 40NB SCH 80 ASTM A106,Application: industrial service. Material: ASTM A106 GR.B. Size: 40 mm. Standard: ASTM A106. Manufacturer: Jindal SAW.,PIP-20,Piping Materials,RM,Jindal SAW,Singrauli,4063.36,INR,LEGACY_ERP,2025-06-24,MAT_03350,abbreviated
IOCL,IOC-ALT-002881,GLOBE 5351 DI DN50 BS 600 CLASS VALVE,Application: industrial service. Material: DI. Size: 50 mm. Pressure class: 600. Standard: BS 5351. Manufacturer: Audco India.,VLV-10,Flow Control Valves,NOS,Audco India,,172792.5,INR,SAP_S4,2019-10-26,MAT_00493,reordered
ONGC,OGC-VAL-707284,BALL VALVE CS DN250 CL900 API 6D,Application: industrial service. Material: CS. Size: 250 mm. Pressure class: 900. Standard: API 6D. ,VLV-10,Flow Control Valves,NOS,Kirloskar,Ahmedabad,133139.65,INR,CUSTOM_ERP,2025-02-16,MAT_06375,abbreviation_variation
NTPC,NTP-MOT-703301,TEFC MOTOR ALUMINIUM WOUND 30KW 1450RPM FRAME 132 IS 12615 MFR ABB,Application: industrial service. Material: Aluminium Wound. Size: 132 mm. Standard: IS 12615. Manufacturer: ABB.,MTR-70,Electrical Motors,SET,ABB,Korba,515844.04,INR,LEGACY_ERP,2022-09-07,MAT_02392,vendor_included
CPCL,CPC-VAL-00430,BUTTERFLY VALVE DI 200MM CL 600 API 6D MFR AUDCO INDIA,Application: industrial service. Material: DI. Size: 200 mm. Pressure class: 600. Standard: API 6D. Manufacturer: Audco India.,VLV-10,Flow Control Valves,NOS,Audco India,Chennai Refinery,,,SAP_ECC,2023-02-16,MAT_00430,vendor_included
NTPC,NTP-PUM-707020,VERTICAL PUMP SS304 NOMINAL BORE 40 API 674,Application: industrial service. Material: SS304. Size: 40 mm. Standard: API 674. ,PMP-60,Pumps & Pump Spares,EA,Kirloskar Brothers,Dadri,813257.22,INR,SAP_MM,2019-03-22,MAT_06111,verbose
IOCL,IOC-VAL-707924,PLUG VALVE WC6 DN300 CL150 BS 5351 MFR FORBES MARSHALL,Application: industrial service. Material: WC6. Size: 300 mm. Pressure class: 150. Standard: BS 5351. Manufacturer: Forbes Marshall.,VLV-10,Flow Control Valves,NOS,Forbes Marshall,Paradip,,,SAP_S4,2022-07-03,MAT_07015,vendor_included
NTPC,NTP-ALT-003954,"SLIP ON FLANGE CS 8"" ASME B16.47",,FLG-30,Pipe Flanges & Fittings,PCS,Guru Gautam Steels,Singrauli,16179.61,INR,SAP_ECC,2018-04-28,MAT_00204,mixed_format
NTPC,NTP-ELE-700234,API 610 PROCESS PUMP 100MM CAST IRON/SS,Application: industrial service. Material: Copper. Size: 25 mm. Pressure class: 415V. Standard: IEC 60898. ,ELC-130,Electrical Switchgear & Components,PCS,Schneider Electric,Dadri,63725.9,INR,SAP_ECC,2019-04-13,MAT_00130,typo_injected
ONGC,OGC-BEA-709612,22200 / ANGULAR CONTACT BEARING BORE 70MM ISO 492,Application: industrial service. Material: Bearing Steel. Size: 70 mm. Standard: ISO 492. ,BRG-40,Rotating Equipment Bearings,EA,Timken,Hazira,54923.32,INR,SAP_ECC,2022-01-10,MAT_08703,mixed_format
CPCL,CPC-VAL-706672,NEEDLE VALVE WCB DN300 CL600 ASME B16.34,Application: industrial service. Material: WCB. Size: 300 mm. Pressure class: 600. Standard: ASME B16.34. Manufacturer: L&T Valves.,VLV-10,Flow Control Valves,EA,,,72590.22,INR,CUSTOM_ERP,2017-03-03,MAT_05763,standard_included
ONGC,OGC-ALT-004729,"SS316 PIPE 0.5"" SCH 160 ASTM A106",Application: industrial service. Material: SS316. Size: 15 mm. Standard: ASTM A106. Manufacturer: ISMT. Schedule: 160.,PIP-20,Piping Materials,MTR,,Hazira,6501.12,INR,SAP_MM,2022-04-28,MAT_00533,unit_variation
SAIL,STL-PIP-708458,API 5L GR.B / SS PIPE 15NB SCH 40 IS 1239,Application: industrial service. Material: API 5L GR.B. Size: 15 mm. Standard: IS 1239. Manufacturer: Welspun.,PIP-20,Piping Materials,RM,,Bhilai,8630.69,INR,CUSTOM_ERP,2018-02-16,MAT_07549,mixed_format
SAIL,STL-PIP-701704,ASTM A312 50NB ERW PIPE API 5L GR.B SCH 80,Application: industrial service. Material: API 5L GR.B. Size: 50 mm. Standard: ASTM A312. ,PIP-20,Piping Materials,RM,APL Apollo,Bokaro,3715.02,INR,LEGACY_ERP,2017-10-11,MAT_00795,reordered
ONGC,OGC-MOT-709695,SQUIRREL CAGE MOTOR CPOPER WOUND 5.5KW 1450RPM FRAME 112 IS 12615,Application: industrial service. Material: Copper Wound. Size: 112 mm. Standard: IS 12615. Manufacturer: ABB.,MTR-70,Electrical Motors,EA,ABB,Mumbai Offshore,587645.06,INR,LEGACY_ERP,2025-10-10,MAT_08786,typo_injected
SAIL,STL-ALT-005026,HEX HEAD BOLT SS304 M24 X 150MM IS 1363,,FST-90,Fasteners,PCS,TVS,Bhilai,,,SAP_MM,2026-06-23,MAT_00145,vendor_included
ONGC,OGC-ALT-005281,GLOBE V/V CS 100MM CL 150 BS 5351,Application: industrial service. Material: CS. Size: 100 mm. Pressure class: 150. Standard: BS 5351.,VLV-10,Flow Control Valves,NOS,KSB,,200861.44,INR,LEGACY_ERP,2021-10-08,MAT_00176,partial_description
IOCL,IOC-MOT-00372,AC INDUCTION MOTOR 11KW,Application: industrial service. Material: Copper/Aluminium. Size: 180 mm. Standard: IS 12615. Power Kw: 11. Rpm: 2900.,MTR-70,Electrical Motors,PCS,,Gujarat,246435.34,INR,SAP_S4,2025-08-19,MAT_00372,partial_description
CPCL,CPC-FAS-706218,HEAVY  HEX  BOLT  ASTM  A193  B7  M30  X  200MM  ASTM  A193,Application: industrial service. Material: ASTM A193 B7. Size: 30 mm. Standard: ASTM A193. ,FST-90,Fasteners,NOS,,Chennai Refinery,435.12,INR,SAP_S4,2015-08-29,MAT_05309,noisy_erp
CPCL,CPC-FAS-705307,STUD BOLT SS316 M30 X 125MM ASTM A193,Application: industrial service. Material: SS316. Size: 30 mm. Standard: ASTM A193. Manufacturer: LPS Bossard.,FST-90,Fasteners,PCS,LPS Bossard,Manali,749.24,INR,LEGACY_ERP,2017-09-12,MAT_04398,verbose
CPCL,CPC-MOT-703482,IEC 60034 TEFC MOTOR 2900RPM 3KW FRAME 100 COPPER WOUND,Application: industrial service. Material: Copper Wound. Size: 100 mm. Standard: IEC 60034. ,MTR-70,Electrical Motors,SET,ABB,Manali,477538.74,INR,SAP_MM,2016-11-15,MAT_02573,reordered
ONGC,OGC-ALT-004446,XLPE ARMOURED CABLE 1C IS 7098 COPPER 70 SQMM,,CBL-80,Electrical Cables,M,,,1186.74,INR,LEGACY_ERP,2021-06-17,MAT_00387,standard_included
CPCL,CPC-INS-707656,DIFFERENTIAL PRESSURE TRANSMITTER / ALUMINIUM DN50 IEC 61508,Application: industrial service. Material: Aluminium. Size: 50 mm. Standard: IEC 61508. Manufacturer: Yokogawa.,INS-120,Instrumentation,EA,Yokogawa,Ennore,248572.38,INR,SAP_MM,2023-01-21,MAT_06747,mixed_format
SAIL,STL-PUM-703453,"MULTISTAGE PUMP SS304 3"" API 610",Application: industrial service. Material: SS304. Size: 80 mm. Standard: API 610. ,PMP-60,Pumps & Pump Spares,SET,KSB,Bhilai,753226.41,INR,SAP_ECC,2021-08-22,MAT_02544,unit_variation
IOCL,IOC-CAB-00393,XLPE / ARMOURED CABLE 2C 1.5 SQMM COPPER IS 7098,Application: industrial service. Material: Copper. Size: 1.5 mm. Standard: IS 7098. Manufacturer: Havells. Cores: 2.,CBL-80,Electrical Cables,MET,Havells,Paradip,1363.99,INR,CUSTOM_ERP,2018-05-27,MAT_00393,mixed_format
ONGC,OGC-ALT-004234,BALL VALVE CS DN40 CLASS 150 BS 5351,,VLV-10,Flow Control Valves,NOS,,,158398.93,INR,SAP_ECC,2018-03-23,MAT_00363,unit_variation
SAIL,STL-VAL-700932,WELD NECK FLANGE SS316 25MM CL 300 ASME B16.5 MFR METALFAR,Application: industrial service. Material: WC6. Size: 80 mm. Pressure class: 150. Standard: API 6D. Manufacturer: Audco India.,VLV-10,Flow Control Valves,PCS,Audco India,Bhilai,36390.0,INR,SAP_MM,2015-11-25,MAT_00097,vendor_included
NTPC,NTP-SEA-703217,MECHANICAL SEAL NBR 60 MM ISO 3069,Application: industrial service. Material: NBR. Size: 60 mm. Standard: ISO 3069. Manufacturer: Trelleborg.,SEL-110,Mechanical Seals,EA,Trelleborg,Korba,23951.65,INR,SAP_ECC,2019-06-22,MAT_02308,unit_variation
NTPC,NTP-FLA-700730,XLPE  ARMOURED  CABLE  3C  1.5  SQMM  COPPER  IS  7098,Application: industrial service. Material: CS A105. Size: 150 mm. Pressure class: 900. Standard: ASME B16.5. ,FLG-30,Pipe Flanges & Fittings,NOS,ISMT,Singrauli,18791.07,INR,LEGACY_ERP,2016-08-28,MAT_00445,abbreviation_variation
NTPC,NTP-PIP-702552,IS 1239 SS PIPE 65NB SCH 10S API 5L,Application: industrial service. Material: IS 1239. Size: 65 mm. Standard: API 5L. Manufacturer: Welspun.,PIP-20,Piping Materials,RM,Welspun,Vijayawada,,,SAP_S4,2019-02-11,MAT_01643,abbreviated
NTPC,NTP-MOT-705614,SQUIRREL CAGE MOTOR COPPER WOUND 5.5KW 1450RPM FRAME 250 IS 12615,,MTR-70,Electrical Motors,NOS,Crompton,Singrauli,454573.33,INR,SAP_MM,2018-10-30,MAT_04705,unit_variation
CPCL,CPC-VAL-701163,SS304 PIPE 50MM SCH 10S IS 1239 MFR WELSPUN,Application: industrial service. Material: WC6. Size: 20 mm. Pressure class: 300. Standard: ASME B16.34. Manufacturer: L&T Valves.,VLV-10,Flow Control Valves,NOS,L&T Valves,Ennore,272772.43,INR,SAP_ECC,2024-04-07,MAT_00036,verbose
ONGC,OGC-CAB-705132,POWER CABLE 5C 95 SQMM COPPEER IS 1554,Application: industrial service. Material: Copper. Size: 95 mm. Standard: IS 1554. Manufacturer: Polycab.,CBL-80,Electrical Cables,M,,,,,SAP_S4,2020-08-22,MAT_04223,typo_injected
CPCL,CPC-FLA-00408,BLIND FLANGE SS316,Application: industrial service. Material: SS316. Size: 100 mm. Pressure class: 600. Standard: ASME B16.47. Manufacturer: Metalfar.,FLG-30,Pipe Flanges & Fittings,NOS,Metalfar,Manali,20405.58,INR,SAP_S4,2025-04-03,MAT_00408,partial_description
CPCL,CPC-PIP-701614,ASTM A312 TP316 ERW PIPE,Application: industrial service. Material: ASTM A312 TP316. Size: 250 mm. Standard: ASTM A312. Manufacturer: Jindal SAW.,PIP-20,Piping Materials,MTR,Jindal SAW,Chennai Refinery,1829.16,INR,SAP_S4,2025-12-28,MAT_00705,partial_description
ONGC,OGC-PIP-706233,IS 1239 CS PIPE 250NB SCH 80 API 5L,Application: industrial service. Material: IS 1239. Size: 250 mm. Standard: API 5L. Manufacturer: Ratnamani Metals.,PIP-20,Piping Materials,RM,Ratnamani Metals,Uran,5090.35,INR,SAP_ECC,2023-07-16,MAT_05324,typo_injected
SAIL,STL-BEA-702559,NU200 ISO 15 SPHERICAL ROLLER BEARING BORE 70MM,Application: industrial service. Material: Chrome Steel. Size: 70 mm. Standard: ISO 15. Manufacturer: NBC.,BRG-40,Rotating Equipment Bearings,NOS,NBC,Rourkela,71368.88,INR,LEGACY_ERP,2017-03-29,MAT_01650,reordered
ONGC,OGC-ALT-005481,CL 600 WELD NECK FLANGE 100MM ASME B16.47 SS304,Application: industrial service. Material: SS304. Size: 100 mm. Pressure class: 600. Standard: ASME B16.47.,FLG-30,Pipe Flanges & Fittings,NOS,Guru Gautam Steels,Hazira,8543.25,INR,SAP_S4,2025-02-21,MAT_00233,abbreviated
CPCL,CPC-GAS-710485,CAF  GASKET  SS316/GRAPHITE  DN25  CL150  ASME  B16.21,Application: industrial service. Material: SS316/Graphite. Size: 25 mm. Pressure class: 150. Standard: ASME B16.21. Manufacturer: Flexitallic.,GSK-50,Sealing & Gasket Materials,NOS,Flexitallic,Ennore,8411.28,INR,CUSTOM_ERP,2021-12-05,MAT_09576,noisy_erp
SAIL,STL-PIP-00032,LTCS PIPE,,PIP-20,Piping Materials,MTR,Ratnamani Metals,Rourkela,6851.35,INR,SAP_ECC,2022-03-03,MAT_00032,partial_description
NTPC,NTP-VAL-00535,GLOBE VALVE SS304 DN40 CLASS 150 BS 5351,Application: industrial service. Material: SS304. Size: 40 mm. Pressure class: 150. Standard: BS 5351.,VLV-10,Flow Control Valves,PCS,L&T Valves,Singrauli,53342.33,INR,SAP_ECC,2022-01-10,MAT_00535,verbose
NTPC,NTPCAB00321,XLPE ARMOURED CABLE 2C 35 SQMM COPPER IS 7098,Application: industrial service. Material: Copper. Size: 35 mm. Standard: IS 7098. Manufacturer: Finolex. Cores: 2.,CBL-80,Electrical Cables,MET,Finolex,Singrauli,751.84,INR,SAP_ECC,2017-01-03,MAT_00321,abbreviated
ONGC,OGC-VAL-00535,GLOBE VALVE SS304 40MM CL 150 BS 5351,Application: industrial service. Material: SS304. Size: 40 mm. Pressure clas: 150. Standard: BS 5351. Manufacturer: L&T Valves.,VLV-10,Flow Control Valves,NOS,L&T Valves,Ahmedabad,247214.57,INR,LEGACY_ERP,2021-01-30,MAT_00535,typo_injected
CPCL,CPC-PUM-700837,FLOW TRANSMITTER SS316 50MM,Application: industrial service. Material: Cast Iron. Size: 80 mm. Standard: IS 5120. ,PMP-60,Pumps & Pump Spares,SET,Flowserve,Ennore,640098.47,INR,SAP_ECC,2024-11-09,MAT_00222,verbose
IOCL,IOC-ALT-004829,"CS PIPE 6"" SCH 160 IS 1239",Application: industrial service. Material: CS. Size: 150 mm. Standard: IS 1239. Manufacturer: ISMT. Schedule: 160.,PIP-20,Piping Materials,MET,,Gujarat,2352.94,INR,CUSTOM_ERP,2022-12-27,MAT_00432,vendor_included
ONGC,OGC-ELE-710298,IS 13947 COPPER RELAY DN250 CL440V,Application: industrial service. Material: Copper. Size: 250 mm. Pressure class: 440V. Standard: IS 13947. Manufacturer: Siemens.,ELC-130,Electrical Switchgear & Components,NOS,Siemens,Hazira,66281.89,INR,LEGACY_ERP,2024-10-29,MAT_09389,reordered
ONGC,OGCSEA00146,"ASME B16.20 OIL SEAL NBR/EPDM/PTFE 2""",Application: industrial service. Material: NBR/EPDM/PTFE. Size: 50 mm. Standard: ASME B16.20. Manufacturer: Hallite.,SEL-110,Mechanical Seals,NOS,Hallite,,17429.26,INR,CUSTOM_ERP,2022-06-14,MAT_00146,reordered
SAIL,STL-ALT-004376,WN FLG SS316 150NB CL600 ASME B16.5,Application: industrial service. Material: SS316. Size: 150 mm. Pressure class: 600. Standard: ASME B16.5. Manufacturer: ISMT.,FLG-30,Pipe Flanges & Fittings,NOS,ISMT,Bokaro,1179.11,INR,SAP_ECC,2026-02-01,MAT_00518,unit_variation
IOCL,IOC-ELE-700158,PIPE LTCS DN200 SCHEDULE 80 ASTM A106,,ELC-130,Electrical Switchgear & Components,NOS,Siemens,Paradip,17986.34,INR,SAP_ECC,2017-01-07,MAT_00213,partial_description
ONGC,OGC-FLA-00349,WELD NECK FLANGE CS 25MM CL 150 ASME B16.47 MFR GURU GAUTAM STEELS,Application: industrial service. Material: CS. Size: 25 mm. Pressure class: 150. Standard: ASME B16.47. Manufacturer: Guru Gautam Steels.,FLG-30,Pipe Flanges & Fittings,NOS,Guru Gautam Steels,Hazira,19433.29,INR,CUSTOM_ERP,2022-05-05,MAT_00349,vendor_included
NTPC,NTP-ALT-005029,XLPE  ARMOURED  CABLE  1C ITEM,,CBL-80,Electrical Cables,MTR,,Korba,681.4,INR,LEGACY_ERP,2018-05-15,MAT_00577,noisy_erp
SAIL,STL-ELE-708885,FUSE THERMOPLASTIC 160 MM CL690V IEC 60947,Application: industrial service. Material: Thermoplastic. Size: 160 mm. Pressure class: 690V. Standard: IEC 60947. Manufacturer: L&T.,ELC-130,Electrical Switchgear & Components,PCS,L&T,Durgapur,76185.2,INR,CUSTOM_ERP,2016-03-27,MAT_07976,unit_variation
NTPC,NTP-ALT-004304,LTCS PIPE 25MM SCH 80 ASTM A312 MFR APL APOLLO,Application: industrial service. Material: LTCS. Size: 25 mm. Standard: ASTM A312. Manufacturer: APL Apollo. Schedule: 80.,PIP-20,Piping Materials,RM,APL Apollo,Korba,5241.55,INR,LEGACY_ERP,2021-09-07,MAT_00417,typo_injected
ONGC,OGC-ALT-002970,XLPE ARMOURED CABLE 4C,Application: industrial service. Material: Copper. Size: 16 mm. Standard: IS 7098. Cores: 4.,CBL-80,Electrical Cables,M,,Mumbai Offshore,1552.93,INR,SAP_ECC,2024-08-22,MAT_00448,abbreviated
NTPC,NTP-GAS-708910,"CAF GASKET PTFE 0.5"" CL900 ASME B16.20",Application: industrial service. Material: PTFE. Size: 15 mm. Pressure class: 900. Standard: ASME B16.20. Manufacturer: James Walker.,GSK-50,Sealing & Gasket Materials,EA,James Walker,Dadri,7001.21,INR,CUSTOM_ERP,2015-11-27,MAT_08001,unit_variation
CPCL,CPC-BEA-701310,AIR FILTER CARBON STEEL/SS DN100 API 614,Application: industrial service. Material: Bearing Steel. Size: 50 mm. Standard: ISO 199. ,BRG-40,Rotating Equipment Bearings,NOS,FAG,Nagapattinam,64768.42,INR,LEGACY_ERP,2020-10-18,MAT_00240,partial_description
IOCL,IOC-GAS-705225,RING TYPE JOINT GASKET SS304/GRAPHITE DN150 CL900 API 6A MFR GARLOCK,Application: industrial service. Material: SS304/Graphite. Size: 150 mm. Pressure class: 900. Standard: API 6A. ,GSK-50,Sealing & Gasket Materials,EA,Garlock,Barauni,1798.5,INR,LEGACY_ERP,2026-02-27,MAT_04316,vendor_included
IOCL,IOC-ALT-005041,BUTTERFLY VALVE DI DN40 CLASS 150 ASME B16.34,Application: industrial service. Material: DI. Size: 40 mm. Pressure class: 150. Standard: ASME B16.34. Manufacturer: Kirloskar.,VLV-10,Flow Control Valves,PCS,,Gujarat,108400.28,INR,SAP_ECC,2021-04-13,MAT_00078,vendor_included
NTPC,NTP-CAB-708297,PVC ARMOURED CABLE 3C 16 SQMM ALUMINIUM IS 1554,Application: industrial service. Material: Aluminium. Size: 16 mm. Standard: IS 1554. Manufacturer: Polycab.,CBL-80,Electrical Cables,RM,Polycab,Vijayawada,1051.22,INR,SAP_ECC,2015-03-05,MAT_07388,abbreviation_variation
ONGC,OGC-ALT-005373,XLPE ARMOURED CABLE 2C 2.5 SQMM IS 7098,,CBL-80,Electrical Cables,M,,,1223.35,INR,LEGACY_ERP,2025-03-14,MAT_00051,verbose
IOCL,IOC-SEA-706668,MECHANICAL SEAL DN30 ASME B16.20,Application: industrial service. Material: EPDM. Size: 30 mm. Standard: ASME B16.20. ,SEL-110,Mechanical Seals,EA,Trelleborg,Gujarat,19365.54,INR,SAP_ECC,2020-11-25,MAT_05759,missing_spec
